Model_Id,Date,RMSE,CRPS,opt_params,Model_type,random_state
MTB125454,2022_11_29,2.0882021538381093,0.3903114186851211,{'n_estimators': 10},Random Forrest,212961
MTB125617,2022_11_29,1.8123757563907497,0.3576124567474048,{'n_estimators': 10},Random Forrest,456538
MTB125744,2022_11_29,1.5657165274760831,0.2115969723183391,{'n_estimators': 10000},Random Forrest,519598
MTB125937,2022_11_29,1.6314408873212445,0.47986003460207605,{'n_estimators': 10000},Random Forrest,633093
