Model_Id,Date,ERR,Logloss,AUC,Model_type,random_state
MGPB15317,2022_10_24,0.1206896551724138,4.168562623235708,0.4382838283828383,Gaussian Process,813680
MGPB15317,2022_10_24,0.0862068965517241,2.97754276143085,0.5462264150943397,Gaussian Process,584133
MGPB15317,2022_10_24,0.0689655172413793,2.3820397236097164,0.3818181818181818,Gaussian Process,103414
MGPB15317,2022_10_24,0.10344827586206896,3.5730595854145744,0.6765676567656765,Gaussian Process,5601
