Model_Id,Date,RMSE,CRPS,opt_params,Model_type,random_state
MTB134552,2022_12_2,0.5555094119533016,3.450407758604828,{'n_estimators': 10000},Random Forrest,452419
MTB134812,2022_12_2,0.7317154305719471,3.588280705158947,{'n_estimators': 100},Random Forrest,632466
MTB134953,2022_12_2,0.62767853933489,3.296087836765928,{'n_estimators': 10},Random Forrest,78859
MTB135133,2022_12_2,0.5546106449530971,3.1828271522485965,{'n_estimators': 100},Random Forrest,859275
