Model_Id,Date,ERR,Logloss,AUC,opt_params,Model_type,random_state
MGPB164321,2022_11_28,0.2318840579710145,0.5007010202037627,0.8448717948717948,{'n_estimators': 1000},randomForest,558745
MGPB164431,2022_11_28,0.1739130434782608,0.4162054291282826,0.9247863247863248,{'n_estimators': 100},randomForest,529498
MGPB164531,2022_11_28,0.1739130434782608,0.4534506710572135,0.922689075630252,{'n_estimators': 100},randomForest,911928
MGPB164637,2022_11_28,0.17391304347826086,0.4322207477832979,0.9162457912457912,{'n_estimators': 100},randomForest,962307
