Model_Id,Date,ERR,Logloss,AUC,opt_params,Model_type,random_state
MGPB11419,2022_11_29,0.0848484848484848,0.2464000862860478,0.8346560846560847,"{'best_params': {'learning_rate': 0.01, 'min_data_in_leaf': 1, 'max_depth': 5}, 'best_iter': 133, 'best_score': 0.23133789664884383}",Boosting,77566
MGPB11424,2022_11_29,0.0727272727272727,0.19813655881447,0.9272413793103448,"{'best_params': {'learning_rate': 0.1, 'min_data_in_leaf': 10, 'max_depth': 10}, 'best_iter': 19, 'best_score': 0.2084221589372755}",Boosting,515610
MGPB11430,2022_11_29,0.103030303030303,0.2222204038958218,0.9292527821939586,"{'best_params': {'learning_rate': 0.1, 'min_data_in_leaf': 100, 'max_depth': 1}, 'best_iter': 152, 'best_score': 0.17471301165236344}",Boosting,327219
MGPB11434,2022_11_29,0.05454545454545454,0.21470497202212963,0.847694633408919,"{'best_params': {'learning_rate': 0.01, 'min_data_in_leaf': 10, 'max_depth': 5}, 'best_iter': 188, 'best_score': 0.2270152988698375}",Boosting,267287
