Model_Id,Date,RMSE,CRPS,Model_type,random_state
MGPB1312,2022_11_29,1.6173508260177456,0.4795010008836772,Gaussian Process,119736
MGPB1312,2022_11_29,1.759284877672533,0.2823325280472104,Gaussian Process,115870
MGPB1312,2022_11_29,1.732923612864181,0.1932143114091147,Gaussian Process,849515
MGPB1312,2022_11_29,1.8741937711843841,0.21128437506152442,Gaussian Process,477627
