Model_Id,Date,RMSE,CRPS,opt_params,Model_type,random_state
MTB154813,2022_11_29,0.6481741255015484,0.1528308539944903,{'n_estimators': 100},Random Forrest,757288
MTB155026,2022_11_29,0.7106087616411806,0.1180579614325068,{'n_estimators': 1000},Random Forrest,739161
MTB155247,2022_11_29,0.7422937303937157,0.1216969770431589,{'n_estimators': 10000},Random Forrest,346187
MTB15568,2022_11_29,0.6346690858115341,0.15827438016528925,{'n_estimators': 100},Random Forrest,331999
