Model_Id,Date,RMSE,CRPS,opt_params,Model_type,random_state
MTB162023,2022_11_3,0.0026872675198543,0.0011630974768867,{'n_estimators': 10000},Random Forrest,490740
MTB182147,2022_11_3,0.0027751447982872,0.0012308992276382,{'n_estimators': 10000},Random Forrest,284787
MTB202643,2022_11_3,0.002774025393593,0.0011381651409813,{'n_estimators': 10000},Random Forrest,799971
MTB223134,2022_11_3,0.0027095809627354366,0.001107960663124325,{'n_estimators': 10000},Random Forrest,950053
