Model_Id,Date,RMSE,CRPS,opt_params,Model_type,random_state
MTB142143,2022_12_2,1.9570267031825843,2.5737772268135903,{'n_estimators': 10},Random Forrest,10186
MTB14230,2022_12_2,2.0923728811992035,4.031961428007518,{'n_estimators': 10000},Random Forrest,193338
MTB142452,2022_12_2,2.077651885488213,4.194275573921028,{'n_estimators': 10},Random Forrest,792986
MTB142610,2022_12_2,1.7725343380076073,5.122965213039456,{'n_estimators': 1000},Random Forrest,170035
